kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
2,LAW,67.0,Racing Bulls,104.651,15.0,SOFT,33.227,40.741,30.683,18.0,28.0,267.0,1,0.5165374651010775,0.3376051914094888
2,BOR,67.0,Kick Sauber,98.682,16.0,SOFT,30.564,38.098,30.02,7.0,28.0,247.0,1,0.49492657222650915,0.21651867951511644
0,SAI,67.0,Williams,88.218,17.0,SOFT,28.281,32.106,27.831,5.0,28.0,273.0,1,0.3256387019750654,0.16701422051691633
2,PIA,68.0,McLaren,123.27,1.0,HARD,40.194,43.326,39.75,16.0,28.0,231.0,3,0.7869509648447547,0.7283118112492375
2,VER,68.0,Red Bull Racing,122.461,2.0,SOFT,39.747,43.571,39.143,18.0,28.0,214.0,1,0.812635937305817,0.38816287558349455
2,HAD,68.0,Racing Bulls,121.811,3.0,SOFT,39.144,44.006,38.661,17.0,28.0,214.0,1,0.8081688538226469,0.37712677086660307
2,RUS,68.0,Mercedes,121.446,4.0,SOFT,40.916,43.189,37.341,18.0,28.0,197.0,1,0.8158158196169579,0.3799273644292775
2,ALB,68.0,Williams,120.998,5.0,SOFT,40.354,43.55,37.094,15.0,28.0,194.0,1,0.8220131712742332,0.349975058217589
2,ANT,68.0,Mercedes,120.278,6.0,SOFT,39.883,43.715,36.68,18.0,28.0,158.0,1,0.8601659437480348,0.37864806058426226
2,BEA,68.0,Haas F1 Team,119.328,7.0,MEDIUM,39.68,43.14,36.508,15.0,28.0,180.0,2,0.8146324278082927,0.5249854048489486
2,STR,68.0,Aston Martin,118.109,8.0,HARD,39.309,43.16,35.64,16.0,28.0,183.0,3,0.7857203464472597,0.7098656250849847
2,ALO,68.0,Aston Martin,115.284,9.0,HARD,38.422,41.855,35.007,28.0,28.0,172.0,3,0.7443871162969874,0.8215469842671234
2,GAS,68.0,Alpine,115.323,10.0,HARD,38.675,41.895,34.753,45.0,28.0,166.0,3,0.721235857886876,0.9890759964388058
2,TSU,68.0,Red Bull Racing,114.39,11.0,SOFT,39.074,40.834,34.482,18.0,28.0,204.0,1,0.7150365529276904,0.3589306098861764
2,OCO,68.0,Haas F1 Team,113.777,12.0,MEDIUM,38.718,41.082,33.977,16.0,28.0,173.0,2,0.7487858714445087,0.5169556500416332
2,HUL,68.0,Kick Sauber,112.405,13.0,MEDIUM,37.765,41.245,33.395,15.0,28.0,207.0,2,0.6873333613773115,0.5039195197235209
2,COL,68.0,Alpine,112.258,14.0,SOFT,38.951,40.209,33.098,3.0,28.0,189.0,1,0.7337838323938953,0.20255783566615743
2,LAW,68.0,Racing Bulls,110.952,15.0,SOFT,38.407,40.035,32.51,19.0,28.0,159.0,1,0.7318570898359391,0.35798663286748184
2,BOR,68.0,Kick Sauber,110.361,16.0,SOFT,38.509,39.635,32.217,8.0,28.0,157.0,1,0.7457415210780469,0.24665416393881667
2,SAI,68.0,Williams,108.102,17.0,SOFT,37.536,39.077,31.489,6.0,28.0,125.0,1,0.7681331002562994,0.22188402819667863
3,PIA,69.0,McLaren,72.635,1.0,HARD,24.879,25.738,22.018,17.0,28.0,296.0,3,0.053041455801798004,0.5963673854536429
0,VER,69.0,Red Bull Racing,73.231,2.0,SOFT,25.093,25.94,22.198,19.0,28.0,306.0,1,0.05681092078416752,0.2595156758580155
0,HAD,69.0,Racing Bulls,73.822,3.0,SOFT,25.35,26.237,22.235,18.0,28.0,306.0,1,0.06559136779136723,0.25083109351067406
0,RUS,69.0,Mercedes,74.323,4.0,SOFT,25.558,26.401,22.364,19.0,28.0,304.0,1,0.07264768369460589,0.2619505147303699
0,ALB,69.0,Williams,74.611,5.0,SOFT,25.547,26.65,22.414,16.0,28.0,306.0,1,0.0793362296275944,0.23319727957106184
0,ANT,69.0,Mercedes,74.89,6.0,SOFT,25.783,26.734,22.373,19.0,28.0,298.0,1,0.08800676130625912,0.2632279841166662
0,BEA,69.0,Haas F1 Team,75.651,7.0,MEDIUM,26.185,26.898,22.568,16.0,28.0,282.0,2,0.11784263637532354,0.4143807407453862
3,STR,69.0,Aston Martin,75.668,8.0,HARD,26.271,26.844,22.553,17.0,28.0,293.0,3,0.092904322985918,0.6029392571406728
3,ALO,69.0,Aston Martin,76.213,9.0,HARD,26.337,26.982,22.894,29.0,28.0,296.0,3,0.07430568312967917,0.7236594341414647
3,GAS,69.0,Alpine,77.528,11.0,HARD,26.062,27.735,23.731,46.0,28.0,306.0,3,0.04938796848396437,0.897659596116003
0,TSU,69.0,Red Bull Racing,76.705,10.0,SOFT,26.213,27.348,23.144,19.0,28.0,278.0,1,0.14020218746727903,0.2690715939348262
0,OCO,69.0,Haas F1 Team,77.096,12.0,MEDIUM,26.284,27.251,23.561,17.0,28.0,308.0,2,0.09907540537432935,0.42940670178327
0,HUL,69.0,Kick Sauber,78.274,15.0,MEDIUM,27.3,27.443,23.531,16.0,28.0,300.0,2,0.12359634623527001,0.4206490686105046
0,COL,69.0,Alpine,76.661,13.0,SOFT,26.382,26.958,23.321,4.0,28.0,300.0,1,0.13458156099688157,0.11991368208233683
0,LAW,69.0,Racing Bulls,76.913,14.0,SOFT,26.371,27.273,23.269,20.0,28.0,293.0,1,0.11910560097819917,0.27914855544056405
0,BOR,69.0,Kick Sauber,77.308,16.0,SOFT,26.29,27.627,23.391,9.0,28.0,307.0,1,0.12503834696445446,0.17161062470194222
0,SAI,69.0,Williams,77.352,17.0,SOFT,26.634,27.228,23.49,7.0,28.0,278.0,1,0.16906508276347473,0.15167103370737872
3,PIA,70.0,McLaren,72.424,1.0,HARD,24.692,25.674,22.058,18.0,28.0,289.0,3,0.05926589892519779,0.6062542103199117
0,VER,70.0,Red Bull Racing,72.921,2.0,SOFT,24.769,25.962,22.19,20.0,28.0,300.0,1,0.060892377169700695,0.26936179507500213
0,HAD,70.0,Racing Bulls,73.327,3.0,SOFT,24.969,26.103,22.255,19.0,28.0,302.0,1,0.06453496067393212,0.2602608537548453
0,RUS,70.0,Mercedes,73.728,4.0,SOFT,25.076,26.447,22.205,20.0,28.0,307.0,1,0.060595914404869805,0.27097354916600674
0,ALB,70.0,Williams,73.687,5.0,SOFT,25.047,26.467,22.173,17.0,28.0,310.0,1,0.06130578461623616,0.24113064418532332
0,ANT,70.0,Mercedes,73.48,6.0,SOFT,25.134,26.316,22.03,20.0,27.6,302.0,1,0.06786271067412389,0.30055700380996586
0,BEA,70.0,Haas F1 Team,73.95,7.0,MEDIUM,25.243,26.345,22.362,17.0,27.6,303.0,2,0.07088888685761925,0.4514754629055789
3,STR,70.0,Aston Martin,73.822,8.0,HARD,25.528,26.169,22.125,18.0,27.6,309.0,3,0.049939862379332595,0.6388657896614074
3,ALO,70.0,Aston Martin,74.351,9.0,HARD,25.551,26.302,22.498,30.0,27.6,307.0,3,0.038505688664101256,0.7597666127128395
0,TSU,70.0,Red Bull Racing,74.847,10.0,SOFT,25.499,26.83,22.518,20.0,27.6,305.0,1,0.08107837805923139,0.3044463690922907
3,GAS,70.0,Alpine,77.748,12.0,HARD,26.822,27.548,23.378,47.0,27.6,308.0,3,0.047692909500527875,0.936462625398609
0,OCO,70.0,Haas F1 Team,74.831,11.0,MEDIUM,25.977,26.537,22.317,18.0,27.6,310.0,2,0.06760594435123571,0.462060816393568
0,COL,70.0,Alpine,77.434,13.0,SOFT,26.602,27.586,23.246,5.0,27.6,300.0,1,0.14637111000864422,0.16217484035352375
0,LAW,70.0,Racing Bulls,77.023,14.0,SOFT,26.172,27.895,22.956,21.0,27.6,307.0,1,0.10361099406971093,0.319887048613686
0,HUL,70.0,Kick Sauber,76.807,15.0,MEDIUM,26.029,27.861,22.917,17.0,27.6,308.0,2,0.09994530761278751,0.4589306554652516
0,BOR,70.0,Kick Sauber,77.291,17.0,SOFT,26.263,27.6,23.428,10.0,27.6,297.0,1,0.14141903528820535,0.21238198011166048
0,SAI,70.0,Williams,76.551,16.0,SOFT,26.321,27.329,22.901,8.0,27.6,292.0,1,0.14127443725202235,0.1895294855233709
3,PIA,71.0,McLaren,72.891,1.0,HARD,24.765,25.968,22.158,19.0,27.6,295.0,3,0.059047877844048774,0.6480926990176159
0,VER,71.0,Red Bull Racing,73.019,2.0,SOFT,24.891,25.983,22.145,21.0,27.6,301.0,1,0.06234227497592948,0.30982774619119247
0,HAD,71.0,Racing Bulls,73.347,3.0,SOFT,24.883,26.186,22.278,20.0,27.6,304.0,1,0.06456163089604744,0.30108693601867553
0,RUS,71.0,Mercedes,74.0,4.0,SOFT,25.087,26.665,22.248,21.0,27.6,307.0,1,0.06651964735825457,0.31238637190855967
0,ALB,71.0,Williams,73.924,5.0,SOFT,24.885,26.845,22.194,18.0,27.6,327.0,1,0.04329422556415233,0.2825746646725994
0,ANT,71.0,Mercedes,73.94,6.0,SOFT,24.986,26.575,22.379,21.0,27.6,318.0,1,0.05053695552265458,0.3124632234446235
0,BEA,71.0,Haas F1 Team,74.122,7.0,MEDIUM,25.188,26.54,22.394,18.0,27.6,308.0,2,0.0646225014089272,0.462005428847422
3,STR,71.0,Aston Martin,74.154,8.0,HARD,25.441,26.496,22.217,19.0,27.6,334.0,3,0.017499522969271597,0.6497355101218525
3,ALO,71.0,Aston Martin,74.916,9.0,HARD,25.418,26.641,22.857,31.0,27.6,308.0,3,0.04402879065917942,0.7722045186239062
0,TSU,71.0,Red Bull Racing,74.354,10.0,SOFT,25.238,26.71,22.406,21.0,27.6,309.0,1,0.06792332587329537,0.313276049754712
0,OCO,71.0,Haas F1 Team,73.986,11.0,MEDIUM,25.152,26.521,22.313,19.0,27.6,317.0,2,0.04817431720846785,0.4713280255451316
3,GAS,71.0,Alpine,78.57,16.0,HARD,27.623,27.64,23.307,48.0,27.6,279.0,3,0.09471901172719999,0.9472259184005055
0,COL,71.0,Alpine,73.854,12.0,SOFT,25.303,26.296,22.255,6.0,27.6,323.0,1,0.06772120759152592,0.1626597451266923
0,LAW,71.0,Racing Bulls,75.086,13.0,SOFT,25.765,26.773,22.548,22.0,27.6,324.0,1,0.05227634558064548,0.32405498244302766
0,HUL,71.0,Kick Sauber,76.626,15.0,MEDIUM,25.912,27.402,23.312,18.0,27.6,320.0,2,0.07925884379557531,0.4689221848678282
0,SAI,71.0,Williams,75.263,14.0,SOFT,26.148,26.85,22.265,9.0,27.6,312.0,1,0.0933921219580308,0.19473898145982615
0,BOR,71.0,Kick Sauber,77.393,17.0,SOFT,26.573,27.85,22.97,11.0,27.6,316.0,1,0.11201933016551661,0.2208942107255536
3,PIA,72.0,McLaren,73.7,1.0,HARD,25.201,25.984,22.515,20.0,27.7,289.0,3,0.07410192764889195,0.6522949305274269
0,VER,72.0,Red Bull Racing,73.377,2.0,SOFT,24.918,26.074,22.385,22.0,27.7,306.0,1,0.057380393419707854,0.3133433952603917
0,HAD,72.0,Racing Bulls,73.547,3.0,SOFT,24.846,26.307,22.394,21.0,27.7,304.0,1,0.06480021768313331,0.30418803845051323
0,RUS,72.0,Mercedes,74.174,4.0,SOFT,25.14,26.614,22.42,22.0,27.7,306.0,1,0.06739941868022371,0.3152743183406021
0,ALB,72.0,Williams,74.222,5.0,SOFT,24.987,26.885,22.35,19.0,27.7,327.0,1,0.04421692039169137,0.2856818510724399
0,ANT,72.0,Mercedes,74.469,6.0,SOFT,25.198,26.819,22.452,22.0,27.7,314.0,1,0.059799679597232924,0.3159507525148464
0,BEA,72.0,Haas F1 Team,74.702,7.0,MEDIUM,25.33,26.765,22.607,19.0,27.7,309.0,2,0.06788118950076434,0.4659378488715166
3,STR,72.0,Aston Martin,74.784,8.0,HARD,25.683,26.491,22.61,20.0,27.7,332.0,3,0.025340185499887924,0.6538630124200868
3,ALO,72.0,Aston Martin,74.767,9.0,HARD,25.305,26.591,22.871,32.0,27.7,309.0,3,0.038293083415506884,0.7742728465774829
0,TSU,72.0,Red Bull Racing,75.088,10.0,SOFT,25.363,26.822,22.903,22.0,27.7,309.0,1,0.07500931020185896,0.3181262035670758
0,OCO,72.0,Haas F1 Team,75.131,11.0,MEDIUM,25.378,26.579,23.174,20.0,27.7,316.0,2,0.06212111977506017,0.477696053696315
0,COL,72.0,Alpine,73.049,12.0,SOFT,24.969,26.049,22.031,7.0,27.7,304.0,1,0.0824200136284958,0.1632611761815586
0,LAW,72.0,Racing Bulls,74.24,13.0,SOFT,25.119,26.474,22.647,23.0,27.7,303.0,1,0.07103207552406648,0.3257858868717255
0,SAI,72.0,Williams,73.841,14.0,SOFT,25.026,26.464,22.351,10.0,27.7,319.0,1,0.06647215996866224,0.1954453355452727
0,HUL,72.0,Kick Sauber,74.974,15.0,MEDIUM,25.54,26.613,22.821,19.0,27.7,320.0,2,0.05499950550670543,0.46636454226705176
3,GAS,72.0,Alpine,77.479,17.0,HARD,26.441,27.416,23.622,49.0,27.7,286.0,3,0.07285507185876534,0.9494089139381621
0,BOR,72.0,Kick Sauber,75.402,16.0,SOFT,25.719,26.655,23.028,12.0,27.7,319.0,1,0.08149703160753936,0.21921083964546728
