kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
1,PIA,51.0,McLaren,124.275,12.0,44.202,26.208,53.865,7.0,18.8,185.0,4,0.5951805749949854,0.9480800747820692
0,BEA,51.0,Haas F1 Team,94.937,14.0,33.549,19.959,41.429,7.0,18.8,271.0,4,0.24344878240466955,0.87559074070376
0,NOR,52.0,McLaren,93.198,1.0,33.533,19.49,40.175,8.0,18.8,268.0,4,0.2310563366324935,0.8828274031220928
0,VER,52.0,Red Bull Racing,93.864,2.0,34.079,19.408,40.377,6.0,18.8,244.0,4,0.2810154879586646,0.8923398954729918
0,RUS,52.0,Mercedes,94.334,3.0,33.99,19.388,40.956,8.0,18.8,242.0,4,0.27574301703967546,0.9007368671787654
0,ALB,52.0,Williams,94.996,4.0,34.191,19.708,41.097,8.0,18.8,240.0,4,0.28435804108325297,0.9016259637195598
0,ANT,52.0,Mercedes,95.008,5.0,34.277,19.53,41.201,8.0,18.8,253.0,4,0.26547924317522004,0.8947245606721292
0,STR,52.0,Aston Martin,95.395,6.0,34.809,19.564,41.022,8.0,18.8,257.0,4,0.26415139703719714,0.8943507913918775
0,HUL,52.0,Kick Sauber,95.935,7.0,35.346,19.5,41.089,8.0,18.8,236.0,4,0.29892459262710674,0.9094660015929215
0,GAS,52.0,Alpine,96.326,8.0,35.475,19.5,41.351,6.0,18.8,233.0,4,0.316113213534968,0.9042788097843844
0,HAM,52.0,Ferrari,97.051,10.0,36.302,19.305,41.444,5.0,18.8,239.0,4,0.3191249996206993,0.9009260690157613
0,LEC,52.0,Ferrari,96.38,9.0,35.427,19.167,41.786,5.0,18.8,239.0,4,0.3113933559138159,0.8978437916803089
0,TSU,52.0,Racing Bulls,97.809,11.0,35.918,19.545,42.346,5.0,18.8,225.0,4,0.342715764504699,0.9069453733730528
0,PIA,52.0,McLaren,97.224,12.0,36.897,19.713,40.614,8.0,18.8,243.0,4,0.3030584077074636,0.9107945719490946
0,OCO,52.0,Haas F1 Team,98.747,13.0,35.981,19.771,42.995,6.0,18.8,223.0,4,0.3467683635492991,0.9113313884460661
0,BEA,52.0,Haas F1 Team,93.258,14.0,32.933,19.588,40.737,8.0,18.7,274.0,4,0.22968320880172957,0.940015279017874
0,NOR,53.0,McLaren,90.482,1.0,32.025,19.219,39.238,9.0,18.7,290.0,4,0.1813892305215682,0.9317918449409011
0,VER,53.0,Red Bull Racing,90.859,2.0,32.113,19.031,39.715,7.0,18.7,273.0,4,0.21751682725881372,0.9355657059530074
0,RUS,53.0,Mercedes,91.177,3.0,32.409,19.021,39.747,9.0,18.7,272.0,4,0.21156101508714653,0.9449160754675121
0,ALB,53.0,Williams,91.917,4.0,32.586,19.108,40.223,9.0,18.7,260.0,4,0.2337924989639052,0.9525646035282118
0,ANT,53.0,Mercedes,91.398,5.0,32.679,19.001,39.718,9.0,18.7,280.0,4,0.20235114360169965,0.9412391826322088
0,STR,53.0,Aston Martin,91.558,6.0,32.677,19.155,39.726,9.0,18.7,274.0,4,0.21242113916259137,0.9443205469204217
0,HUL,53.0,Kick Sauber,91.815,7.0,32.726,19.124,39.965,9.0,18.7,275.0,4,0.212465847210815,0.9440087125363104
0,GAS,53.0,Alpine,92.297,8.0,32.856,19.045,40.396,7.0,18.7,258.0,4,0.24979188218027548,0.9475712390724247
0,LEC,53.0,Ferrari,92.731,9.0,32.685,18.763,41.283,6.0,18.7,261.0,4,0.2511534805889653,0.9422469249496745
0,HAM,53.0,Ferrari,93.039,10.0,32.86,18.86,41.319,6.0,18.7,269.0,4,0.24253182403788406,0.9377682302721814
0,TSU,53.0,Racing Bulls,94.836,12.0,34.723,19.01,41.103,6.0,18.7,255.0,4,0.28037242446872157,0.953284493125732
0,PIA,53.0,McLaren,91.809,11.0,32.931,19.045,39.833,9.0,18.7,272.0,4,0.21719642920876067,0.9469431524895852
0,OCO,53.0,Haas F1 Team,94.582,13.0,34.133,19.343,41.106,7.0,18.7,250.0,4,0.2800326527382995,0.9565003653747645
0,BEA,53.0,Haas F1 Team,91.366,14.0,31.993,19.286,40.087,9.0,18.7,287.0,4,0.1906568995151247,0.9331912973622484
0,NOR,54.0,McLaren,89.428,1.0,31.71,18.906,38.812,10.0,18.7,289.0,4,0.16935523826457854,0.9360049865887019
0,VER,54.0,Red Bull Racing,89.1,2.0,31.437,18.688,38.975,8.0,18.7,273.0,4,0.19863757268518017,0.937834029596966
0,RUS,54.0,Mercedes,90.41,3.0,32.048,18.908,39.454,10.0,18.7,284.0,4,0.18321160919301502,0.940357628057517
0,ALB,54.0,Williams,90.587,4.0,32.122,19.072,39.393,10.0,18.7,261.0,4,0.2179644190794528,0.9540098206343623
0,ANT,54.0,Mercedes,90.562,5.0,32.258,18.783,39.521,10.0,18.7,289.0,4,0.17722394715537915,0.9386185043799936
0,STR,54.0,Aston Martin,90.794,6.0,32.101,19.054,39.639,10.0,18.7,289.0,4,0.179004088647798,0.9370189558504379
0,HUL,54.0,Kick Sauber,90.994,7.0,32.446,19.07,39.478,10.0,18.7,284.0,4,0.18866937196069525,0.9413988674393721
0,GAS,54.0,Alpine,94.967,10.0,35.345,19.237,40.385,8.0,18.7,277.0,4,0.24288211086787764,0.9492392914999499
0,LEC,54.0,Ferrari,91.082,8.0,32.942,18.901,39.239,7.0,18.7,272.0,4,0.22291756655418893,0.9400201926120234
0,HAM,54.0,Ferrari,91.265,9.0,32.77,18.803,39.692,7.0,18.7,272.0,4,0.22282319914377896,0.9396410778389594
0,PIA,54.0,McLaren,92.507,11.0,32.689,19.188,40.63,10.0,18.7,285.0,4,0.19698129797154287,0.941293404541139
0,TSU,54.0,Racing Bulls,92.363,12.0,32.73,18.917,40.716,7.0,18.7,258.0,4,0.2491148489460543,0.9474924676268967
0,OCO,54.0,Haas F1 Team,93.152,13.0,32.927,19.345,40.88,8.0,18.7,269.0,4,0.23519189180507627,0.9438669419330384
0,BEA,54.0,Haas F1 Team,90.49,14.0,31.429,19.147,39.914,10.0,18.7,289.0,4,0.17505627434570653,0.9339492442936357
0,NOR,55.0,McLaren,89.195,1.0,30.994,19.466,38.735,11.0,18.7,295.0,4,0.15389215888411997,0.9312534476119916
0,VER,55.0,Red Bull Racing,88.538,2.0,30.812,18.798,38.928,9.0,18.7,284.0,4,0.17271972190667956,0.9320092211739852
0,RUS,55.0,Mercedes,90.076,3.0,31.595,18.924,39.557,11.0,18.7,292.0,4,0.16311012334619196,0.9373693881035037
0,ALB,55.0,Williams,90.301,4.0,31.82,19.049,39.432,11.0,18.7,270.0,4,0.197136838119576,0.9511698153526951
0,ANT,55.0,Mercedes,90.602,5.0,31.97,18.49,40.142,11.0,18.7,286.0,4,0.1742179702703288,0.9440187106057643
0,STR,55.0,Aston Martin,90.387,6.0,31.722,19.151,39.514,11.0,18.7,296.0,4,0.16056355807698,0.9346643554122431
0,HUL,55.0,Kick Sauber,90.437,7.0,31.527,18.83,40.08,11.0,18.7,291.0,4,0.16584635173909304,0.9379992292468691
0,LEC,55.0,Ferrari,89.975,8.0,31.892,18.59,39.493,8.0,18.7,285.0,4,0.18770974755139855,0.932727536567211
0,HAM,55.0,Ferrari,89.874,9.0,31.41,18.451,40.013,8.0,18.7,277.0,4,0.19606572472066425,0.9360759532177731
0,GAS,55.0,Alpine,92.316,11.0,33.195,19.199,39.922,9.0,18.7,269.0,4,0.2259447045910914,0.9492818271366747
0,PIA,55.0,McLaren,90.051,10.0,31.795,18.949,39.307,11.0,18.7,260.0,4,0.20951262565081513,0.9574837692845453
0,TSU,55.0,Racing Bulls,91.891,12.0,32.22,18.926,40.745,8.0,18.7,261.0,4,0.23513327059863764,0.947329779739299
0,OCO,55.0,Haas F1 Team,92.26,13.0,32.69,19.264,40.306,9.0,18.7,269.0,4,0.22390081339174212,0.9469815582109002
0,BEA,55.0,Haas F1 Team,91.284,14.0,31.538,19.483,40.263,11.0,18.7,287.0,4,0.17896536437425806,0.9381518841776995
0,NOR,56.0,McLaren,87.996,1.0,30.804,18.717,38.475,12.0,18.7,293.0,4,0.1411611129257731,0.9381067387659421
0,VER,56.0,Red Bull Racing,87.921,2.0,30.695,18.32,38.906,10.0,18.7,280.0,4,0.16745121972011537,0.9393995096848018
0,RUS,56.0,Mercedes,89.454,3.0,31.449,18.852,39.153,12.0,18.7,278.0,4,0.1736627110602145,0.9492882833564955
0,ALB,56.0,Williams,90.298,5.0,31.241,18.867,40.19,12.0,18.7,267.0,4,0.19320267908824512,0.9549902064057518
0,ANT,56.0,Mercedes,88.149,4.0,31.023,18.341,38.785,12.0,18.7,293.0,4,0.14129360640027885,0.9403023129701036
0,STR,56.0,Aston Martin,90.323,6.0,31.618,19.17,39.535,12.0,18.7,285.0,4,0.17043849573353853,0.944590550075105
0,HUL,56.0,Kick Sauber,90.36,7.0,31.692,18.902,39.766,12.0,18.7,289.0,4,0.16410722950702242,0.9433998933457222
0,LEC,56.0,Ferrari,89.801,8.0,31.38,18.561,39.86,9.0,18.7,277.0,4,0.19087921988012455,0.9393311019187531
0,HAM,56.0,Ferrari,90.095,9.0,31.448,18.823,39.824,9.0,18.7,280.0,4,0.18957774010417716,0.936868458946042
0,PIA,56.0,McLaren,88.559,10.0,30.605,18.722,39.232,12.0,18.7,295.0,4,0.14061727784173356,0.9360255690120575
0,GAS,56.0,Alpine,90.866,11.0,31.867,19.159,39.84,10.0,18.7,265.0,4,0.21313550113267288,0.9502199539597203
0,TSU,56.0,Racing Bulls,91.524,12.0,32.151,18.97,40.403,9.0,18.7,272.0,4,0.21221845920173493,0.9440102408907247
0,OCO,56.0,Haas F1 Team,91.913,13.0,32.451,19.168,40.294,10.0,18.7,281.0,4,0.19840571011730473,0.9428410193518482
0,BEA,56.0,Haas F1 Team,90.226,14.0,31.349,19.207,39.67,12.0,18.7,290.0,4,0.1618612991728997,0.9403334856379602
0,NOR,57.0,McLaren,87.126,1.0,30.396,18.664,38.066,13.0,18.7,300.0,4,0.11944372101798206,0.9361806240128959
0,VER,57.0,Red Bull Racing,87.4,2.0,30.421,18.285,38.694,11.0,18.7,293.0,4,0.13969450506465178,0.9343084029491275
0,RUS,57.0,Mercedes,89.117,3.0,31.356,18.721,39.04,13.0,18.7,289.0,4,0.1500829144968865,0.9464748474483182
0,ANT,57.0,Mercedes,88.65,4.0,31.048,18.709,38.893,13.0,18.7,291.0,4,0.1433997464919361,0.9440659292713114
0,ALB,57.0,Williams,89.944,5.0,31.494,18.857,39.593,13.0,18.7,264.0,4,0.191381069965894,0.9616594618147012
0,STR,57.0,Aston Martin,90.957,6.0,31.819,19.209,39.929,13.0,18.7,288.0,4,0.1654625883192587,0.9471834709581324
0,HUL,57.0,Kick Sauber,90.86,7.0,31.739,19.048,40.073,13.0,18.7,290.0,4,0.16108628778721676,0.9462071788169524
0,LEC,57.0,Ferrari,90.964,8.0,31.616,18.907,40.441,10.0,18.7,290.0,4,0.17596119095439752,0.9349168445538232
0,HAM,57.0,Ferrari,92.418,10.0,31.658,18.758,42.002,10.0,18.7,283.0,4,0.19344074320965907,0.9397574534539044
0,PIA,57.0,McLaren,89.517,9.0,31.475,18.119,39.923,13.0,18.7,296.0,4,0.14023775630521773,0.9447889124889667
0,GAS,57.0,Alpine,91.312,11.0,31.774,19.075,40.463,11.0,18.7,269.0,4,0.20401922503546524,0.9514351261917934
0,TSU,57.0,Racing Bulls,91.511,12.0,31.959,19.035,40.517,10.0,18.7,282.0,4,0.19226472654836277,0.9406959415593574
0,OCO,57.0,Haas F1 Team,90.924,13.0,32.076,19.022,39.826,11.0,18.7,278.0,4,0.19004088905602423,0.947435414261601
0,BEA,57.0,Haas F1 Team,90.553,14.0,31.384,19.175,39.994,13.0,18.7,282.0,4,0.16993592803903915,0.9491684882859426
