kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,S1_Delta,S2_Delta,S3_Delta,TyreLife,SpeedST,TrackTemp,Compound_Num,pca_x,pca_y
3,STR,5.0,Aston Martin,77.4,18.0,MEDIUM,1.693999999999999,2.4579999999999984,1.259999999999998,5.0,303.0,27.8,2,2.545885007302813,-1.2023142258710244
3,BOR,5.0,Kick Sauber,77.395,19.0,MEDIUM,1.779,2.439,1.189,5.0,310.0,27.8,2,2.596133516804003,-1.3751636088342774
3,BEA,5.0,Haas F1 Team,76.941,20.0,HARD,1.5129999999999981,2.215,1.2249999999999979,5.0,303.0,27.8,3,1.7215780622489398,-0.6110312466683891
1,PIA,6.0,McLaren,75.251,1.0,MEDIUM,1.011999999999997,1.439,0.8119999999999976,6.0,287.0,27.5,2,-1.1901386205986022,-0.6570571889130511
1,VER,6.0,Red Bull Racing,75.748,2.0,SOFT,1.1649999999999991,1.5970000000000013,0.9979999999999976,6.0,294.0,27.5,1,-0.4299180202895341,-0.8080864530833395
1,NOR,6.0,McLaren,75.552,3.0,MEDIUM,0.8249999999999993,1.7399999999999984,0.9989999999999988,6.0,289.0,27.5,2,-0.8025385059742148,-0.23435852535572196
1,HAD,6.0,Racing Bulls,75.905,4.0,MEDIUM,0.9399999999999977,2.067,0.9100000000000001,6.0,292.0,27.5,2,-0.051630954738791916,-0.7347299717607587
1,LEC,6.0,Ferrari,75.869,5.0,MEDIUM,1.3009999999999984,1.7710000000000008,0.8089999999999975,6.0,306.0,27.5,2,-0.005639535563540628,-1.0795009382337373
1,RUS,6.0,Mercedes,75.962,6.0,MEDIUM,1.2759999999999998,1.811,0.8869999999999969,6.0,316.0,27.5,2,0.08923913427978146,-0.8377607240699859
1,HAM,6.0,Ferrari,75.684,7.0,MEDIUM,1.2880000000000003,1.5839999999999996,0.8239999999999981,6.0,291.0,27.5,2,-0.3477376252498479,-1.0427948710968813
3,LAW,6.0,Racing Bulls,76.433,8.0,MEDIUM,1.416999999999998,1.8679999999999986,1.1600000000000001,6.0,309.0,27.5,2,0.7888026827410267,-0.5871457027941739
3,SAI,6.0,Williams,76.515,9.0,MEDIUM,1.4889999999999972,1.8829999999999991,1.1549999999999976,6.0,295.0,27.5,2,0.9779972248201942,-0.8171835254262605
3,ALB,6.0,Williams,76.633,10.0,MEDIUM,1.445999999999998,2.071999999999999,1.126999999999999,6.0,295.0,27.5,2,1.2172131803229607,-0.9370231178068138
3,TSU,6.0,Red Bull Racing,76.696,11.0,SOFT,1.629999999999999,2.248000000000001,0.8299999999999983,6.0,276.0,27.5,1,1.5889706535372263,-2.2907915081390766
3,ANT,6.0,Mercedes,76.671,12.0,MEDIUM,1.485999999999997,2.2109999999999985,0.9859999999999971,6.0,305.0,27.5,2,1.3943849143092144,-1.2626968668895309
3,ALO,6.0,Aston Martin,76.748,13.0,MEDIUM,1.5410000000000004,2.0330000000000013,1.186,6.0,310.0,27.5,2,1.3792760253225347,-0.7912374149226364
3,COL,6.0,Alpine,76.9,14.0,SOFT,1.639999999999997,2.3230000000000004,0.9489999999999981,6.0,309.0,27.5,1,1.832839107914639,-1.840689636111332
3,GAS,6.0,Alpine,76.69,15.0,MEDIUM,1.4649999999999999,2.128,1.1089999999999982,6.0,308.0,27.5,2,1.323701745627985,-0.9206457188948324
3,HUL,6.0,Kick Sauber,76.598,16.0,SOFT,1.4429999999999978,2.137999999999998,1.029,6.0,314.0,27.5,1,1.1622776880072847,-1.2758360022485553
3,OCO,6.0,Haas F1 Team,76.694,17.0,HARD,1.578999999999997,2.0219999999999985,1.1049999999999969,6.0,306.0,27.5,3,1.3943845528051741,-0.7487137273155602
3,STR,6.0,Aston Martin,76.934,18.0,MEDIUM,1.6609999999999978,2.215,1.0699999999999967,6.0,301.0,27.5,2,1.854329203170754,-1.3598380088390916
3,BOR,6.0,Kick Sauber,76.775,19.0,MEDIUM,1.5410000000000004,2.161999999999999,1.0839999999999996,6.0,305.0,27.5,2,1.5196787312934916,-1.1125724814090363
3,BEA,6.0,Haas F1 Team,77.15,20.0,HARD,1.7019999999999982,2.1149999999999984,1.3449999999999989,6.0,300.0,27.5,3,2.0882242391895787,-0.5532175634082813
1,PIA,7.0,McLaren,75.208,1.0,MEDIUM,0.9160000000000004,1.3840000000000003,0.9199999999999982,7.0,284.0,27.5,2,-1.3646897931754558,-0.28426630527072294
1,VER,7.0,Red Bull Racing,75.648,2.0,SOFT,0.9189999999999969,1.7109999999999985,1.0299999999999976,7.0,290.0,27.5,1,-0.6711070488554912,-0.5074648205743103
1,NOR,7.0,McLaren,75.236,3.0,MEDIUM,0.782,1.6080000000000005,0.857999999999997,7.0,291.0,27.5,2,-1.2911265689444038,-0.3166333123980105
1,HAD,7.0,Racing Bulls,75.589,4.0,MEDIUM,0.8049999999999997,1.934000000000001,0.8619999999999983,7.0,295.0,27.5,2,-0.6300283856573566,-0.5119116200237007
1,LEC,7.0,Ferrari,75.362,5.0,MEDIUM,1.1999999999999993,1.5169999999999995,0.657,7.0,310.0,27.5,2,-0.8573121282971256,-1.0144457637717876
1,RUS,7.0,Mercedes,76.007,6.0,MEDIUM,1.158999999999999,1.815999999999999,1.043999999999997,7.0,320.0,27.5,2,0.02836348307046452,-0.3224975255223443
3,HAM,7.0,Ferrari,76.036,7.0,MEDIUM,1.2850000000000001,1.8999999999999986,0.8629999999999995,7.0,303.0,27.5,2,0.27158648257397616,-1.0296301758608317
3,LAW,7.0,Racing Bulls,76.237,8.0,MEDIUM,1.288999999999998,1.681000000000001,1.279,7.0,301.0,27.5,2,0.31887641454972754,-0.11100421909347963
3,SAI,7.0,Williams,76.345,9.0,MEDIUM,1.3739999999999988,1.873000000000001,1.1099999999999994,7.0,298.0,27.5,2,0.6758095277304831,-0.6924233954486051
3,ALB,7.0,Williams,76.57,10.0,MEDIUM,1.3069999999999986,2.189,1.0859999999999985,7.0,299.0,27.5,2,1.1089772899243662,-0.8465406651826239
3,TSU,7.0,Red Bull Racing,76.636,11.0,SOFT,1.4420000000000002,2.3969999999999985,0.8089999999999975,7.0,286.0,27.5,1,1.4546456211119947,-2.068799181327819
3,ANT,7.0,Mercedes,76.701,12.0,MEDIUM,1.360999999999997,2.3659999999999997,0.9859999999999971,7.0,306.0,27.5,2,1.434982572535211,-1.1608582844599415
3,ALO,7.0,Aston Martin,76.789,13.0,MEDIUM,1.4919999999999973,2.242000000000001,1.0670000000000002,7.0,307.0,27.5,2,1.553376882727948,-1.0836284113859556
3,COL,7.0,Alpine,76.696,14.0,SOFT,1.5,2.201999999999998,1.0059999999999967,7.0,303.0,27.5,1,1.3932644512827002,-1.4937347147552855
3,GAS,7.0,Alpine,76.734,15.0,MEDIUM,1.3569999999999993,2.219000000000001,1.1699999999999982,7.0,303.0,27.5,2,1.3524852200120212,-0.7332883274887474
3,HUL,7.0,Kick Sauber,77.08,16.0,SOFT,1.8170000000000002,2.1069999999999993,1.1679999999999993,7.0,301.0,27.5,1,2.0365230685153857,-1.5408055337457014
3,OCO,7.0,Haas F1 Team,77.064,17.0,HARD,1.730999999999998,2.190999999999999,1.154,7.0,304.0,27.5,3,2.081959954869558,-0.9387964620610626
3,STR,7.0,Aston Martin,77.08,18.0,MEDIUM,1.5969999999999978,2.4319999999999986,1.0629999999999988,7.0,303.0,27.7,2,2.1046413820001098,-1.3767151930365222
3,BOR,7.0,Kick Sauber,77.01,19.0,MEDIUM,1.564,2.3999999999999986,1.0579999999999998,7.0,312.0,27.7,2,1.9589260717738506,-1.2472669179853837
3,BEA,7.0,Haas F1 Team,76.961,20.0,HARD,1.3569999999999993,2.306000000000001,1.3099999999999987,7.0,302.0,27.7,3,1.6877294335307256,-0.25058859383929166
1,PIA,8.0,McLaren,75.271,1.0,MEDIUM,0.8859999999999992,1.5539999999999985,0.843,8.0,288.0,27.7,2,-1.2125448320644812,-0.4320920512278894
1,VER,8.0,Red Bull Racing,75.753,2.0,SOFT,0.9969999999999999,1.8539999999999992,0.9139999999999979,8.0,291.0,27.7,1,-0.3882566507543083,-0.8759153314406172
1,NOR,8.0,McLaren,75.13,3.0,MEDIUM,0.8089999999999975,1.7289999999999992,0.6039999999999992,8.0,292.0,27.7,2,-1.3027858224544473,-0.8720407750811342
1,HAD,8.0,Racing Bulls,75.539,4.0,MEDIUM,0.8029999999999973,1.8879999999999981,0.8599999999999994,8.0,292.0,27.7,2,-0.7378320831737063,-0.4728261386279021
1,LEC,8.0,Ferrari,75.784,5.0,MEDIUM,1.2779999999999987,1.6280000000000001,0.889999999999997,8.0,306.0,27.7,2,-0.25034945431606165,-0.7330529035438865
1,RUS,8.0,Mercedes,75.957,6.0,MEDIUM,1.0829999999999984,1.782,1.1039999999999992,8.0,307.0,27.7,2,-0.1260180787771478,-0.16298727910578903
1,HAM,8.0,Ferrari,75.962,7.0,MEDIUM,1.1649999999999991,1.8900000000000006,0.9189999999999969,8.0,300.0,27.7,2,0.05454393539906143,-0.751958771369912
1,LAW,8.0,Racing Bulls,76.203,8.0,MEDIUM,1.2059999999999995,1.8210000000000015,1.1879999999999988,8.0,299.0,27.7,2,0.29995704050871946,-0.2505292667791788
3,SAI,8.0,Williams,76.204,9.0,MEDIUM,1.203999999999997,1.9140000000000015,1.097999999999999,8.0,297.0,27.7,2,0.37702675905395583,-0.49767064752730045
3,ALB,8.0,Williams,76.641,10.0,MEDIUM,1.2560000000000002,2.2689999999999984,1.1280000000000001,8.0,300.0,27.7,2,1.1814042036651577,-0.706729865612043
3,TSU,8.0,Red Bull Racing,77.034,11.0,SOFT,1.5219999999999985,2.3820000000000014,1.1419999999999995,8.0,298.0,27.7,1,1.9131713324788757,-1.3805538404641187
3,ANT,8.0,Mercedes,76.739,12.0,MEDIUM,1.2679999999999971,2.3210000000000015,1.161999999999999,8.0,307.0,27.7,2,1.3308545926735076,-0.629949310941783
3,ALO,8.0,Aston Martin,76.726,13.0,MEDIUM,1.4789999999999992,2.1000000000000014,1.158999999999999,8.0,313.0,27.7,2,1.3307982055036438,-0.7115717686912015
3,COL,8.0,Alpine,76.742,14.0,SOFT,1.4719999999999978,2.2910000000000004,0.9909999999999997,8.0,308.0,27.7,1,1.4621382876479843,-1.4645214569511888
3,GAS,8.0,Alpine,76.766,15.0,MEDIUM,1.3699999999999974,2.213000000000001,1.1949999999999967,8.0,310.0,27.7,2,1.3657432684135906,-0.6014720507929724
3,HUL,8.0,Kick Sauber,76.748,16.0,SOFT,1.4889999999999972,2.0700000000000003,1.200999999999997,8.0,307.0,27.7,1,1.3078732317308124,-0.9493022015571866
3,OCO,8.0,Haas F1 Team,76.673,17.0,HARD,1.4319999999999986,1.9989999999999988,1.2539999999999978,8.0,309.0,27.7,3,1.1934344997692277,-0.16478189778595953
2,STR,8.0,Aston Martin,79.763,20.0,MEDIUM,1.4420000000000002,2.1769999999999996,4.155999999999999,8.0,310.0,27.7,2,4.646578547714783,5.032167233667673
3,BOR,8.0,Kick Sauber,76.684,18.0,MEDIUM,1.4899999999999984,2.2079999999999984,0.9979999999999976,8.0,314.0,27.7,2,1.3815881401724777,-1.0959273383927532
3,BEA,8.0,Haas F1 Team,76.819,19.0,HARD,1.386999999999997,2.1209999999999987,1.3229999999999968,8.0,308.0,27.7,3,1.408375887451868,-0.061088233290856206
1,PIA,9.0,McLaren,75.021,1.0,MEDIUM,0.7479999999999976,1.4519999999999982,0.8329999999999984,9.0,291.0,27.5,2,-1.6749659296938553,-0.15529202280533977
3,VER,9.0,Red Bull Racing,76.606,3.0,SOFT,1.6600000000000001,1.9549999999999983,1.0030000000000001,9.0,301.0,27.5,1,1.258699939272856,-1.495418853389661
1,NOR,9.0,McLaren,75.061,2.0,MEDIUM,0.6630000000000003,1.4549999999999983,0.9549999999999983,9.0,315.0,27.5,2,-1.7442484334937023,0.3903802700827826
1,HAD,9.0,Racing Bulls,75.6,4.0,MEDIUM,0.7949999999999982,1.8640000000000008,0.9529999999999994,9.0,298.0,27.5,2,-0.681443891550072,-0.18691692948160876
1,LEC,9.0,Ferrari,75.97,5.0,MEDIUM,1.1799999999999997,1.6739999999999995,1.1280000000000001,9.0,305.0,27.5,2,-0.07802692804481046,-0.15796266816613266
1,RUS,9.0,Mercedes,75.985,6.0,MEDIUM,1.0380000000000003,1.7929999999999993,1.1659999999999968,9.0,308.0,27.5,2,-0.10520502741067791,0.045245132771346876
1,HAM,9.0,Ferrari,75.856,7.0,MEDIUM,1.193999999999999,1.6729999999999983,1.0009999999999977,9.0,305.0,27.5,2,-0.18880041127431893,-0.4196727845303229
1,LAW,9.0,Racing Bulls,76.153,8.0,MEDIUM,1.2739999999999974,1.6980000000000004,1.1929999999999978,9.0,302.0,27.5,2,0.2330055019222378,-0.19305433727008486
3,SAI,9.0,Williams,76.292,9.0,MEDIUM,0.9979999999999976,2.1320000000000014,1.1739999999999995,9.0,296.0,27.5,2,0.47935519350260786,-0.20708365867122766
3,ALB,9.0,Williams,76.511,10.0,MEDIUM,1.2099999999999973,2.2319999999999993,1.0809999999999995,9.0,301.0,27.5,2,0.9916454220919116,-0.6765235947451029
3,TSU,9.0,Red Bull Racing,76.736,11.0,SOFT,1.3520000000000003,2.3019999999999996,1.0939999999999976,9.0,297.0,27.5,1,1.3918020186763782,-1.184441016845083
3,ANT,9.0,Mercedes,76.651,12.0,MEDIUM,1.3490000000000002,2.282,1.032,9.0,299.0,27.5,2,1.318576562756536,-0.9963468302571716
3,ALO,9.0,Aston Martin,76.733,13.0,MEDIUM,1.379999999999999,2.1950000000000003,1.1699999999999982,9.0,308.0,27.5,2,1.3537942177276017,-0.6377189230040827
3,COL,9.0,Alpine,76.788,14.0,SOFT,1.532,2.192,1.075999999999997,9.0,298.0,27.5,1,1.5292077534833777,-1.369013135198978
3,GAS,9.0,Alpine,76.843,15.0,MEDIUM,1.3989999999999974,2.2860000000000014,1.1699999999999982,9.0,307.0,27.5,2,1.5657100114927986,-0.7284073043258444
3,HUL,9.0,Kick Sauber,76.9,16.0,SOFT,1.4889999999999972,2.2270000000000003,1.195999999999998,9.0,310.0,27.5,1,1.6206272274083504,-1.003286321469441
3,OCO,9.0,Haas F1 Team,77.085,17.0,HARD,1.7189999999999976,2.1980000000000004,1.1799999999999997,9.0,302.0,27.5,3,2.108690860596527,-0.8281842235986919
3,BOR,9.0,Kick Sauber,76.593,18.0,MEDIUM,1.2089999999999996,2.1750000000000007,1.221,9.0,311.0,27.5,2,1.0191919320997296,-0.2840086073522194
3,BEA,9.0,Haas F1 Team,76.801,19.0,HARD,1.2929999999999993,2.210000000000001,1.3099999999999987,9.0,304.0,27.5,3,1.4028328334392162,-0.027447275062104332
1,PIA,10.0,McLaren,75.117,1.0,MEDIUM,0.8289999999999971,1.4329999999999998,0.8669999999999973,10.0,292.0,27.8,2,-1.5409509399010708,-0.13376513699270035
1,NOR,10.0,McLaren,74.777,2.0,MEDIUM,0.6179999999999986,1.3610000000000007,0.8099999999999987,10.0,289.0,27.8,2,-2.163394138201849,0.044746797525837094
1,VER,10.0,Red Bull Racing,75.8,3.0,SOFT,1.0700000000000003,1.722999999999999,1.0189999999999984,10.0,290.0,27.8,1,-0.37649328861552295,-0.6229619716331446
1,HAD,10.0,Racing Bulls,76.075,4.0,MEDIUM,1.029,2.1020000000000003,0.9559999999999995,10.0,292.0,27.8,2,0.2254666819921557,-0.6429789860865033
1,LEC,10.0,Ferrari,75.546,5.0,MEDIUM,1.0839999999999996,1.6050000000000004,0.8689999999999998,10.0,299.0,27.8,2,-0.7053334535359149,-0.5037220914892713
1,RUS,10.0,Mercedes,76.096,6.0,MEDIUM,1.100999999999999,1.8260000000000005,1.1809999999999974,10.0,305.0,27.8,2,0.07553741688085926,-0.014235964724208757
3,HAM,10.0,Ferrari,76.114,7.0,MEDIUM,1.288999999999998,1.8539999999999992,0.982999999999997,10.0,295.0,27.8,2,0.31076317112705815,-0.7374250473513095
3,LAW,10.0,Racing Bulls,76.353,8.0,MEDIUM,1.3439999999999976,1.9839999999999982,1.036999999999999,10.0,297.0,27.8,2,0.7236873223102603,-0.769123010092548
3,SAI,10.0,Williams,76.185,9.0,MEDIUM,1.1950000000000003,1.907,1.0949999999999989,10.0,296.0,27.8,2,0.33941880846417744,-0.4276388156946924
3,ALB,10.0,Williams,76.635,10.0,MEDIUM,1.195999999999998,2.3260000000000005,1.125,10.0,297.0,27.8,2,1.1637921690606594,-0.6298035827539975
3,TSU,10.0,Red Bull Racing,76.791,11.0,SOFT,1.2349999999999994,2.280000000000001,1.2879999999999967,10.0,303.0,27.8,1,1.2834649077764477,-0.5587927840512361
3,ANT,10.0,Mercedes,76.693,12.0,MEDIUM,1.514999999999997,2.1110000000000007,1.078999999999997,10.0,315.0,27.8,2,1.3311598933799078,-0.8328590093415653
3,ALO,10.0,Aston Martin,76.843,13.0,MEDIUM,1.352999999999998,2.311,1.190999999999999,10.0,320.0,27.8,2,1.4934818577701532,-0.4963432966290854
3,COL,10.0,Alpine,76.981,14.0,SOFT,1.4989999999999988,2.1930000000000014,1.3009999999999984,10.0,311.0,27.8,1,1.658721777282727,-0.7453022902101116
3,GAS,10.0,Alpine,77.026,15.0,MEDIUM,1.3639999999999972,2.350999999999999,1.3229999999999968,10.0,308.0,27.8,2,1.7511780780328112,-0.3839737908564294
3,HUL,10.0,Kick Sauber,77.065,16.0,SOFT,1.7639999999999993,2.061,1.251999999999999,10.0,306.0,27.8,1,1.902412554617774,-1.1346614342824204
3,OCO,10.0,Haas F1 Team,77.072,17.0,HARD,1.5429999999999993,2.2510000000000012,1.2899999999999991,10.0,304.0,27.8,3,1.9368443356292873,-0.3713175773405029
3,BOR,10.0,Kick Sauber,77.333,18.0,MEDIUM,1.5429999999999993,2.4209999999999994,1.3809999999999967,10.0,315.0,27.8,2,2.300178606299524,-0.4845302133884287
3,BEA,10.0,Haas F1 Team,76.73,19.0,HARD,1.2289999999999992,2.193999999999999,1.318999999999999,10.0,307.0,27.8,3,1.2177767255147882,0.14521948814069224
1,STR,10.0,Aston Martin,75.242,20.0,HARD,1.1229999999999976,1.032,1.0990000000000002,2.0,302.0,27.7,3,-1.4397528882409956,0.285604640903841
1,PIA,11.0,McLaren,74.901,1.0,MEDIUM,0.7479999999999976,1.3949999999999996,0.7699999999999996,11.0,293.0,27.7,2,-1.8690647456668352,-0.15314232437414674
1,NOR,11.0,McLaren,74.708,2.0,MEDIUM,0.593,1.3150000000000013,0.8119999999999976,11.0,293.0,27.7,2,-2.289923167357215,0.17559188927133035
1,VER,11.0,Red Bull Racing,75.927,3.0,SOFT,0.9849999999999994,1.9179999999999993,1.0359999999999978,11.0,294.0,27.7,1,-0.1536647002426524,-0.5407214648389298
1,HAD,11.0,Racing Bulls,75.877,4.0,MEDIUM,0.9209999999999994,1.9609999999999985,1.006999999999998,11.0,292.0,27.7,2,-0.1905905170276289,-0.2859050519286683
1,LEC,11.0,Ferrari,75.772,5.0,MEDIUM,1.2679999999999971,1.722999999999999,0.7929999999999993,11.0,306.0,27.7,2,-0.18574407030914547,-0.8674924002817059
1,RUS,11.0,Mercedes,76.198,6.0,MEDIUM,0.9909999999999997,2.058,1.1609999999999978,11.0,305.0,27.7,2,0.28306262047424363,-0.029211841890700672
3,HAM,11.0,Ferrari,76.558,7.0,MEDIUM,1.4100000000000001,1.972999999999999,1.1869999999999976,11.0,298.0,27.7,2,1.0126314336289783,-0.516738117602115
3,LAW,11.0,Racing Bulls,76.296,8.0,MEDIUM,1.2629999999999981,1.9329999999999998,1.1119999999999983,11.0,295.0,27.7,2,0.5613008231400892,-0.47457059050006867
3,SAI,11.0,Williams,76.462,9.0,MEDIUM,1.2489999999999988,2.0519999999999996,1.1729999999999983,11.0,293.0,27.7,2,0.8263821453574833,-0.4322664295326231
3,ALB,11.0,Williams,76.61,10.0,MEDIUM,1.1340000000000003,2.3939999999999984,1.0939999999999976,11.0,299.0,27.7,2,1.1444666517872204,-0.6052772982322704
3,TSU,11.0,Red Bull Racing,76.809,11.0,SOFT,1.3319999999999972,2.254999999999999,1.2339999999999982,11.0,307.0,27.7,1,1.3841206124529097,-0.7041107042974868
3,ANT,11.0,Mercedes,76.993,12.0,MEDIUM,1.7910000000000004,2.1679999999999993,1.0459999999999994,11.0,290.0,27.7,2,2.0145299584432235,-1.464691387657777
3,ALO,11.0,Aston Martin,76.794,13.0,MEDIUM,1.311,2.347999999999999,1.1469999999999985,11.0,314.0,27.7,2,1.4535695544126708,-0.5707153280076608
3,COL,11.0,Alpine,76.82,14.0,SOFT,1.4329999999999998,2.3150000000000013,1.0839999999999996,11.0,306.0,27.7,1,1.5420103872576998,-1.1680245762750143
3,GAS,11.0,Alpine,77.012,15.0,MEDIUM,1.386999999999997,2.2399999999999984,1.3969999999999985,11.0,310.0,27.7,2,1.6802082997669945,-0.1510394483857387
3,HUL,11.0,Kick Sauber,77.148,16.0,SOFT,1.4789999999999992,2.3359999999999985,1.3449999999999989,11.0,304.0,27.7,1,1.9603290882853777,-0.7542728350980376
3,OCO,11.0,Haas F1 Team,77.171,17.0,HARD,1.5229999999999997,2.3949999999999996,1.264999999999997,11.0,315.0,27.7,3,2.140180884023896,-0.36027525359430296
3,BOR,11.0,Kick Sauber,77.581,18.0,MEDIUM,1.602999999999998,2.5139999999999993,1.475999999999999,11.0,303.0,27.7,2,2.732290158841824,-0.5076426624217693
3,BEA,11.0,Haas F1 Team,77.227,19.0,HARD,1.4659999999999975,2.434000000000001,1.3389999999999986,11.0,306.0,27.7,3,2.1907242988391804,-0.2470188408041441
1,STR,11.0,Aston Martin,75.716,20.0,HARD,1.154,1.375,1.198999999999998,3.0,301.0,27.7,3,-0.615882967103092,0.24496405514031463
1,PIA,12.0,McLaren,75.25,1.0,MEDIUM,0.8129999999999988,1.5309999999999988,0.9179999999999993,12.0,292.0,27.7,2,-1.3150762608380147,-0.012520664814264918
1,NOR,12.0,McLaren,74.945,2.0,MEDIUM,0.6679999999999993,1.3900000000000006,0.8989999999999974,12.0,294.0,27.7,2,-1.89961282633163,0.24200245486013586
1,VER,12.0,Red Bull Racing,76.08,3.0,SOFT,1.0079999999999991,1.9720000000000013,1.1119999999999983,12.0,294.0,27.7,1,0.08076387287583535,-0.42459591262336727
1,HAD,12.0,Racing Bulls,76.066,4.0,MEDIUM,0.8889999999999993,2.09,1.0990000000000002,12.0,296.0,27.7,2,0.08526739504986054,-0.08283269847689734
3,LEC,12.0,Ferrari,76.15,5.0,MEDIUM,1.279,1.9319999999999986,0.950999999999997,12.0,316.0,27.7,2,0.39151115240294965,-0.5917680966413019
3,RUS,12.0,Mercedes,76.34,6.0,MEDIUM,1.0879999999999974,2.1370000000000005,1.126999999999999,12.0,305.0,27.7,2,0.5962182902208081,-0.2348340458061572
3,HAM,12.0,Ferrari,76.171,7.0,MEDIUM,1.2560000000000002,1.873000000000001,1.0539999999999985,12.0,297.0,27.7,2,0.3716640531122465,-0.4886403711383362
3,LAW,12.0,Racing Bulls,76.527,8.0,MEDIUM,1.3449999999999989,1.9920000000000009,1.2019999999999982,12.0,297.0,27.7,2,0.9374547201786587,-0.39253976648030525
3,SAI,12.0,Williams,76.595,9.0,MEDIUM,1.2369999999999983,2.1189999999999998,1.2509999999999977,12.0,296.0,27.7,2,1.012096147966306,-0.250544631733393
3,ALB,12.0,Williams,76.614,10.0,MEDIUM,1.1159999999999997,2.3210000000000015,1.189,12.0,305.0,27.7,2,1.0677095168537936,-0.26833264510901866
3,TSU,12.0,Red Bull Racing,76.967,11.0,SOFT,1.416999999999998,2.312999999999999,1.2489999999999988,12.0,299.0,27.7,1,1.6975572079948005,-0.854975001422839
3,ANT,12.0,Mercedes,76.887,12.0,MEDIUM,1.482999999999997,2.2139999999999986,1.2019999999999982,12.0,304.0,27.7,2,1.6274151269724408,-0.6496529144245883
3,ALO,12.0,Aston Martin,76.748,13.0,MEDIUM,1.235999999999997,2.155000000000001,1.3689999999999998,12.0,326.0,27.7,2,1.16311551566091,0.21088311647390404
3,COL,12.0,Alpine,77.067,14.0,SOFT,1.3359999999999985,2.405000000000001,1.3379999999999974,12.0,305.0,27.7,1,1.794335183861843,-0.5882137254401822
3,GAS,12.0,Alpine,76.931,15.0,MEDIUM,1.25,2.221,1.4719999999999978,12.0,309.0,27.7,2,1.4517435897065871,0.20436992566732423
3,HUL,12.0,Kick Sauber,77.072,16.0,SOFT,1.436,2.2139999999999986,1.4339999999999975,12.0,311.0,27.7,1,1.7322859207577879,-0.3573581393564989
3,OCO,12.0,Haas F1 Team,77.303,17.0,HARD,1.480999999999998,2.3530000000000015,1.480999999999998,12.0,313.0,27.7,3,2.215378340768695,0.15215918849437668
3,BOR,12.0,Kick Sauber,77.264,18.0,MEDIUM,1.6119999999999983,2.189,1.4749999999999979,12.0,302.0,27.7,2,2.1406205673088228,-0.2888612024577004
3,BEA,12.0,Haas F1 Team,77.113,19.0,HARD,1.4849999999999994,2.3419999999999987,1.2979999999999983,12.0,315.0,27.7,3,2.001981084072636,-0.18125768301232453
1,STR,12.0,Aston Martin,75.88,20.0,HARD,1.355999999999998,1.3279999999999994,1.2079999999999984,4.0,302.0,27.7,3,-0.2820799851341376,0.07768684638938551
1,PIA,13.0,McLaren,75.061,1.0,MEDIUM,0.6419999999999995,1.5100000000000016,0.9209999999999994,13.0,297.0,27.4,2,-1.6691899803182297,0.29500731021208715
1,NOR,13.0,McLaren,74.996,2.0,MEDIUM,0.6179999999999986,1.376999999999999,1.0129999999999981,13.0,296.0,27.4,2,-1.8682556822554588,0.5789382419105059
1,VER,13.0,Red Bull Racing,76.131,3.0,SOFT,0.9329999999999998,2.0169999999999995,1.1929999999999978,13.0,294.0,27.4,1,0.1379667182408718,-0.17350673571272213
1,HAD,13.0,Racing Bulls,75.998,4.0,MEDIUM,0.9160000000000004,2.0410000000000004,1.0529999999999973,13.0,295.0,27.4,2,0.036428343444011885,-0.15442948827239908
3,LEC,13.0,Ferrari,76.175,5.0,MEDIUM,1.2739999999999974,1.8359999999999985,1.0769999999999982,13.0,302.0,27.4,2,0.39330044435669625,-0.37240870640332263
1,RUS,13.0,Mercedes,76.228,6.0,MEDIUM,1.1660000000000004,1.904,1.1699999999999982,13.0,306.0,27.4,2,0.39701060903011826,-0.06541042566382382
3,HAM,13.0,Ferrari,76.48,7.0,MEDIUM,1.1559999999999988,1.9989999999999988,1.3369999999999997,13.0,310.0,27.4,2,0.7310311751479973,0.24242284919155274
3,LAW,13.0,Racing Bulls,76.328,8.0,MEDIUM,1.1559999999999988,1.9029999999999987,1.2809999999999988,13.0,291.0,27.4,2,0.5161147222911492,0.03374472640358723
3,SAI,13.0,Williams,76.621,9.0,MEDIUM,1.256999999999998,2.068999999999999,1.3069999999999986,13.0,301.0,27.4,2,1.0489386189006353,-0.06501328112722878
3,ALB,13.0,Williams,76.592,10.0,MEDIUM,1.102999999999998,2.311,1.1899999999999977,13.0,305.0,27.4,2,1.0605971101787766,-0.21496401952847305
3,TSU,13.0,Red Bull Racing,76.794,11.0,SOFT,1.2769999999999975,2.2390000000000008,1.2899999999999991,13.0,308.0,27.4,1,1.341812385125584,-0.4457212041009003
3,ANT,13.0,Mercedes,76.828,12.0,MEDIUM,1.5309999999999988,2.1479999999999997,1.1609999999999978,13.0,309.0,27.4,2,1.5860707867835566,-0.6762728180756212
3,ALO,13.0,Aston Martin,77.056,13.0,MEDIUM,1.436,2.216000000000001,1.4159999999999968,13.0,321.0,27.4,2,1.7800763042071988,-0.005579523131073133
3,COL,13.0,Alpine,77.233,14.0,SOFT,1.3689999999999998,2.3979999999999997,1.477999999999998,13.0,299.0,27.4,1,2.0452746747683896,-0.37867206544044163
