Driver,Team,LapNumber,Stint,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,FreshTyre,SpeedI1,SpeedI2,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall,IsInLap,IsOutLap,IsSafetyCar,IsFirstLap,IsCleanLap,Position,TeamColor,LapStartSeconds,TrackStatus
HAM,Mercedes,24.0,2.0,83.818,27.401,28.687,27.73,HARD,9.0,True,318.0,319.0,313.0,328.0,32.6,45.797723181545436,31.0,1.4045536369091243,0.0,False,False,False,False,True,5.0,#888888,5337.199,1
HAM,Mercedes,25.0,2.0,83.804,27.382,28.683,27.739,HARD,10.0,True,317.0,318.0,313.0,326.0,32.6,45.79080352531529,31.90803525315295,1.7816070506305903,0.0,False,False,False,False,True,5.0,#888888,5421.017,1
HAM,Mercedes,26.0,2.0,83.673,27.426,28.517,27.73,HARD,11.0,True,317.0,318.0,313.0,326.0,32.63047239631951,45.708582811041474,31.0,1.8523619815975454,0.0,False,False,False,False,True,5.0,#888888,5504.821,1
HAM,Mercedes,27.0,2.0,83.495,27.368,28.429,27.698,HARD,12.0,True,317.0,319.0,314.0,327.0,32.63006333333334,45.5,31.0,2.2,0.0,False,False,False,False,True,5.0,#888888,5588.494,1
HAM,Mercedes,28.0,2.0,83.64,27.387,28.677,27.576,HARD,13.0,True,319.0,319.0,314.0,331.0,32.5,45.3,31.0,1.7727227277272308,0.0,False,False,False,False,True,5.0,#888888,5671.989,1
HAM,Mercedes,29.0,2.0,83.507,27.354,28.585,27.568,HARD,14.0,True,318.0,319.0,314.0,328.0,32.5,45.73632091193921,31.484801013265784,1.9363209119392069,0.0,False,False,False,False,True,5.0,#888888,5755.629,1
HAM,Mercedes,30.0,2.0,83.445,27.347,28.553,27.545,HARD,15.0,True,319.0,323.0,314.0,327.0,32.5,46.112345,32.0,1.9617249999999937,0.0,False,False,False,False,True,5.0,#888888,5839.136,1
HAM,Mercedes,31.0,2.0,83.36,27.406,28.477,27.477,HARD,16.0,True,319.0,320.0,314.0,328.0,32.47326765681519,46.04653531363038,32.0,1.8861412545215082,0.0,False,False,False,False,True,5.0,#888888,5922.581,1
HAM,Mercedes,32.0,2.0,83.328,27.289,28.539,27.5,HARD,17.0,True,319.0,320.0,314.0,330.0,32.465673382997515,45.9,32.0,1.365673382997517,0.0,False,False,False,False,True,5.0,#888888,6005.941,1
HAM,Mercedes,33.0,2.0,83.397,27.3,28.473,27.624,HARD,18.0,True,319.0,320.0,314.0,328.0,32.50908954552273,45.7,32.0,1.3954552272386382,0.0,False,False,False,False,True,4.0,#888888,6089.269,1
HAM,Mercedes,34.0,2.0,83.531,27.419,28.494,27.618,HARD,19.0,True,319.0,320.0,314.0,328.0,32.7,45.61293145114248,32.0,1.474137097715038,0.0,False,False,False,False,True,4.0,#888888,6172.666,1
HAM,Mercedes,35.0,2.0,83.378,27.375,28.4,27.603,HARD,20.0,True,319.0,320.0,314.0,328.0,32.7,45.5,31.172331594125588,1.5344663188251173,0.0,False,False,False,False,True,4.0,#888888,6256.197,1
HAM,Mercedes,36.0,2.0,83.601,27.404,28.475,27.722,HARD,21.0,True,319.0,320.0,313.0,327.0,32.578270070316925,45.4,32.0,1.2782700703169259,0.0,False,False,False,False,True,4.0,#888888,6339.575,1
HAM,Mercedes,37.0,2.0,88.349,27.414,28.692,32.243,HARD,22.0,True,319.0,319.0,0.0,328.0,32.5,45.27791887477919,32.0,1.1389594373895937,0.0,True,False,False,False,False,4.0,#888888,6423.176,1
HAM,Mercedes,38.0,3.0,102.426,46.782,28.18,27.464,HARD,1.0,True,323.0,312.0,313.0,285.0,32.5,45.18340139682964,31.0,1.491700698414816,0.0,False,True,False,False,False,6.0,#888888,6511.525,1
HAM,Mercedes,39.0,3.0,82.968,27.319,28.185,27.464,HARD,2.0,True,312.0,315.0,314.0,320.0,32.5,44.920993167805364,31.0,1.637020496583903,0.0,False,False,False,False,True,6.0,#888888,6613.951,1
HAM,Mercedes,40.0,3.0,83.012,27.251,28.312,27.449,HARD,3.0,True,311.0,316.0,314.0,321.0,32.5,44.86547378948246,32.0,1.2517893157763147,0.0,False,False,False,False,True,6.0,#888888,6696.919,1
HAM,Mercedes,41.0,3.0,82.927,27.27,28.351,27.306,HARD,4.0,True,312.0,316.0,314.0,323.0,32.5,44.7,32.0,1.5556307507667684,0.0,False,False,False,False,True,6.0,#888888,6779.931,1
HAM,Mercedes,42.0,3.0,82.52,27.153,28.04,27.327,HARD,5.0,True,314.0,317.0,314.0,326.0,32.406162614361655,44.51232522872331,32.0,1.3184878430849707,0.0,False,False,False,False,True,5.0,#888888,6862.858,1
HAM,Mercedes,43.0,3.0,82.396,27.199,27.994,27.203,HARD,6.0,True,316.0,320.0,315.0,324.0,32.5,44.968642979808926,32.0,1.4432148990446354,0.0,False,False,False,False,True,5.0,#888888,6945.378,1
HAM,Mercedes,44.0,3.0,82.136,27.07,27.861,27.205,HARD,7.0,True,316.0,318.0,316.0,326.0,32.43130488394181,44.9,32.0,1.3747804642327537,0.0,False,False,False,False,True,5.0,#888888,7027.774,1
HAM,Mercedes,45.0,3.0,82.176,27.054,27.86,27.262,HARD,8.0,True,317.0,319.0,316.0,327.0,32.39439936011731,44.6,32.05600639882688,1.505600639882688,0.0,False,False,False,False,True,5.0,#888888,7109.91,1
HAM,Mercedes,46.0,3.0,82.307,27.202,27.858,27.247,HARD,9.0,True,317.0,319.0,315.0,327.0,32.3,44.6,32.5745383025535,1.4723614907660503,0.0,False,False,False,False,True,5.0,#888888,7192.086,1
HAM,Mercedes,47.0,3.0,82.471,27.347,27.921,27.203,HARD,10.0,True,318.0,321.0,316.0,329.0,32.37973763605754,44.44052472788492,32.0,1.3,0.0,False,False,False,False,True,5.0,#888888,7274.393,1
HAM,Mercedes,48.0,3.0,82.794,27.345,28.08,27.369,HARD,11.0,True,319.0,324.0,317.0,333.0,32.382816769979335,44.2,32.0,1.6343664600413244,0.0,False,False,False,False,True,5.0,#888888,7356.864,1
HAM,Mercedes,49.0,3.0,82.446,27.239,28.038,27.169,HARD,12.0,True,319.0,322.0,316.0,328.0,32.3,44.2,32.55157585959766,1.4138968982816362,0.0,False,False,False,False,True,5.0,#888888,7439.658,1
HAM,Mercedes,50.0,3.0,82.243,27.129,27.892,27.222,HARD,13.0,True,318.0,320.0,317.0,326.0,32.3,44.10742240890756,32.074224089075564,1.5628879554622168,0.0,False,False,False,False,True,5.0,#888888,7522.104,1
HAM,Mercedes,51.0,3.0,82.737,27.129,28.19,27.418,HARD,14.0,True,317.0,319.0,317.0,328.0,32.3,44.1,32.296240150593874,1.481503939762451,0.0,False,False,False,False,True,5.0,#888888,7604.347,1
HAM,Mercedes,52.0,3.0,85.703,27.261,29.697,28.745,HARD,15.0,True,315.0,309.0,317.0,327.0,32.23253973543034,43.96507947086069,33.0,1.3349205291393156,0.0,False,False,False,False,True,5.0,#888888,7687.084,1
HAM,Mercedes,53.0,3.0,81.512,27.069,27.439,27.004,HARD,16.0,True,325.0,330.0,311.0,338.0,32.2,43.8,32.0,1.7102600843066367,0.0,False,False,False,False,True,5.0,#888888,7772.787,1
VER,Red Bull Racing,1.0,1.0,90.354,0.0,31.144,28.856,HARD,1.0,True,327.0,316.0,312.0,298.0,33.8,51.539250716618895,32.59812679154723,2.0794380374641688,0.0,False,False,False,True,False,6.0,#888888,3350.494,1
VER,Red Bull Racing,2.0,1.0,86.17,28.048,29.474,28.648,HARD,2.0,True,315.0,334.0,311.0,316.0,33.891189654885096,50.57048276091919,31.088103451148992,1.4440517255744956,0.0,False,False,False,False,True,6.0,#888888,3441.106,1
VER,Red Bull Racing,3.0,1.0,85.855,27.731,29.496,28.628,HARD,3.0,True,314.0,332.0,312.0,321.0,33.76517912214313,50.46964175571374,30.0,1.257134045709901,0.0,False,False,False,False,True,6.0,#888888,3527.276,1
VER,Red Bull Racing,4.0,1.0,85.633,27.884,29.335,28.414,HARD,4.0,True,313.0,318.0,312.0,317.0,33.7,50.6,30.77916277829623,1.9883348886815089,0.0,False,False,False,False,True,6.0,#888888,3613.131,1
VER,Red Bull Racing,5.0,1.0,85.218,27.721,29.22,28.277,HARD,5.0,True,313.0,318.0,312.0,317.0,33.7,50.67936010664889,30.206398933511082,2.196800533244459,0.0,False,False,False,False,True,6.0,#888888,3698.764,1
VER,Red Bull Racing,6.0,1.0,85.096,27.832,29.054,28.21,HARD,6.0,True,313.0,318.0,312.0,316.0,33.5747012848501,50.3494025697002,31.0,1.9252987151498993,0.0,False,False,False,False,True,6.0,#888888,3783.982,1
VER,Red Bull Racing,7.0,1.0,85.042,27.771,28.994,28.277,HARD,7.0,True,313.0,319.0,311.0,314.0,33.49553245714857,49.59553245714857,32.0,2.0329868572285297,0.0,False,False,False,False,True,6.0,#888888,3869.078,1
VER,Red Bull Racing,8.0,1.0,84.918,27.712,29.036,28.17,HARD,8.0,True,313.0,317.0,312.0,319.0,33.35383140484844,49.5,32.0,0.7846743806062207,0.0,False,False,False,False,True,6.0,#888888,3954.12,1
VER,Red Bull Racing,9.0,1.0,85.05,27.909,28.956,28.185,HARD,9.0,True,312.0,317.0,312.0,315.0,33.3,49.061415643072614,31.122831286145228,1.614018099698339,0.0,False,False,False,False,True,6.0,#888888,4039.038,1
VER,Red Bull Racing,10.0,1.0,84.964,27.82,29.008,28.136,HARD,10.0,True,310.0,317.0,312.0,318.0,33.3,48.670540788267644,31.0,1.3767552703941304,0.0,False,False,False,False,True,6.0,#888888,4124.088,1
VER,Red Bull Racing,11.0,1.0,84.978,27.799,28.99,28.189,HARD,11.0,True,310.0,315.0,312.0,317.0,33.22895065740139,48.45790131480278,31.0,1.5868519722041718,0.0,False,False,False,False,True,6.0,#888888,4209.052,1
VER,Red Bull Racing,12.0,1.0,84.968,27.821,28.994,28.153,HARD,12.0,True,312.0,316.0,311.0,317.0,33.18733814388322,47.68733814388322,31.126618561167863,1.5240288632992829,0.0,False,False,False,False,True,6.0,#888888,4294.03,1
VER,Red Bull Racing,13.0,1.0,84.957,27.806,28.95,28.201,HARD,13.0,True,311.0,317.0,313.0,319.0,33.04574404265956,47.6,31.45744042659557,1.1627678720213281,0.0,False,False,False,False,True,6.0,#888888,4378.998,1
VER,Red Bull Racing,14.0,1.0,85.287,27.749,29.246,28.292,HARD,14.0,True,312.0,317.0,314.0,319.0,33.0,47.50415666666667,31.0,2.2584333333333384,0.0,False,False,False,False,True,6.0,#888888,4463.955,1
VER,Red Bull Racing,15.0,1.0,85.746,27.726,29.288,28.732,HARD,15.0,True,315.0,327.0,310.0,330.0,32.9,47.96200580038669,31.0,2.1480232015467693,0.0,False,False,False,False,True,4.0,#888888,4549.242,1
VER,Red Bull Racing,16.0,1.0,85.244,27.735,29.177,28.332,HARD,16.0,True,309.0,311.0,311.0,323.0,32.81910649714219,47.9,31.0,1.98089350285781,0.0,False,False,False,False,True,3.0,#888888,4634.988,1
VER,Red Bull Racing,17.0,1.0,85.34,27.864,29.212,28.264,HARD,17.0,True,309.0,313.0,310.0,315.0,32.822949645082815,47.73115106475156,30.22949645082814,1.7852517745859289,0.0,False,False,False,False,True,2.0,#888888,4720.232,1
VER,Red Bull Racing,18.0,1.0,85.469,27.813,29.236,28.42,HARD,18.0,True,311.0,314.0,310.0,317.0,32.9,47.304579911034104,31.0,1.5954200889658967,0.0,False,False,False,False,True,2.0,#888888,4805.572,1
VER,Red Bull Racing,19.0,1.0,85.537,27.81,29.369,28.358,HARD,19.0,True,310.0,314.0,310.0,318.0,32.8,46.98486974782913,31.0,1.2848697478291313,0.0,False,False,False,False,True,1.0,#888888,4891.041,1
VER,Red Bull Racing,20.0,1.0,85.559,27.938,29.183,28.438,HARD,20.0,True,307.0,311.0,309.0,314.0,32.8,46.699738320249345,31.0,1.35065419937664,0.0,False,False,False,False,True,1.0,#888888,4976.578,1
VER,Red Bull Racing,21.0,1.0,85.381,27.905,29.1,28.376,HARD,21.0,True,306.0,311.0,308.0,315.0,32.8,46.50735634480577,31.0,2.1558619311653877,0.0,False,False,False,False,True,1.0,#888888,5062.137,1
VER,Red Bull Racing,22.0,1.0,89.668,28.025,29.184,32.459,HARD,22.0,True,307.0,311.0,0.0,315.0,32.76496692162842,46.26496692162842,31.64966921628422,1.8,0.0,True,False,False,False,False,2.0,#888888,5147.518,1
VER,Red Bull Racing,23.0,2.0,107.839,51.273,28.653,27.913,HARD,1.0,True,311.0,315.0,314.0,282.0,32.7,46.115551112221944,31.0,1.546653336665836,0.0,False,True,False,False,False,8.0,#888888,5237.186,1
VER,Red Bull Racing,24.0,2.0,83.545,27.251,28.532,27.762,HARD,2.0,True,312.0,313.0,312.0,329.0,32.6,45.77163477565171,31.0,1.4567304486965769,0.0,False,False,False,False,True,6.0,#888888,5345.025,1
VER,Red Bull Racing,25.0,2.0,83.801,27.63,28.498,27.673,HARD,3.0,True,306.0,312.0,313.0,317.0,32.6,45.8,31.966118360748638,1.796611836074864,0.0,False,False,False,False,True,6.0,#888888,5428.57,1
VER,Red Bull Racing,26.0,2.0,83.618,27.535,28.475,27.608,HARD,4.0,True,307.0,312.0,313.0,316.0,32.643057407654354,45.67082777703693,31.0,1.91528703827177,0.0,False,False,False,False,True,6.0,#888888,5512.371,1
VER,Red Bull Racing,27.0,2.0,83.524,27.544,28.388,27.592,HARD,5.0,True,307.0,314.0,313.0,317.0,32.61757166666667,45.5,31.0,2.2,0.0,False,False,False,False,True,6.0,#888888,5595.989,1
VER,Red Bull Racing,28.0,2.0,83.509,27.624,28.316,27.569,HARD,6.0,True,309.0,314.0,314.0,317.0,32.5,45.3,31.0,1.7351064893510664,0.0,False,False,False,False,True,6.0,#888888,5679.513,1
VER,Red Bull Racing,29.0,2.0,83.452,27.534,28.472,27.446,HARD,7.0,True,309.0,312.0,313.0,317.0,32.5,45.847208519432044,31.6080094660356,2.0472085194320413,0.0,False,False,False,False,True,6.0,#888888,5763.022,1
VER,Red Bull Racing,30.0,2.0,83.542,27.549,28.392,27.601,HARD,8.0,True,309.0,313.0,313.0,318.0,32.5,46.100115,32.0,1.900574999999996,0.0,False,False,False,False,True,6.0,#888888,5846.474,1
VER,Red Bull Racing,31.0,2.0,83.424,27.494,28.388,27.542,HARD,9.0,True,308.0,313.0,313.0,318.0,32.46087413111967,46.021748262239335,32.0,1.786993048957347,0.0,False,False,False,False,True,6.0,#888888,5930.016,1
VER,Red Bull Racing,32.0,2.0,83.49,27.48,28.364,27.646,HARD,10.0,True,309.0,314.0,313.0,318.0,32.478171091445425,45.9,32.0,1.3781710914454277,0.0,False,False,False,False,True,6.0,#888888,6013.44,1
VER,Red Bull Racing,33.0,2.0,83.621,27.49,28.59,27.541,HARD,11.0,True,309.0,313.0,314.0,318.0,32.5346249354199,45.7,32.0,1.3826875322900523,0.0,False,False,False,False,True,5.0,#888888,6096.93,1
VER,Red Bull Racing,34.0,2.0,83.576,27.573,28.473,27.53,HARD,12.0,True,310.0,316.0,316.0,318.0,32.7,45.5866485558574,32.0,1.5267028882851965,0.0,False,False,False,False,True,5.0,#888888,6180.551,1
VER,Red Bull Racing,35.0,2.0,83.589,27.47,28.491,27.628,HARD,13.0,True,311.0,316.0,315.0,322.0,32.7,45.5,31.040140692460277,1.508028138492055,0.0,False,False,False,False,True,5.0,#888888,6264.127,1
VER,Red Bull Racing,36.0,2.0,83.559,27.442,28.466,27.651,HARD,14.0,True,311.0,316.0,315.0,321.0,32.56470490218949,45.4,32.0,1.264704902189488,0.0,False,False,False,False,True,5.0,#888888,6347.716,1
VER,Red Bull Racing,37.0,2.0,83.485,27.43,28.508,27.547,HARD,15.0,True,310.0,316.0,316.0,323.0,32.5,45.25092490750925,32.0,1.1254624537546252,0.0,False,False,False,False,True,5.0,#888888,6431.275,1
VER,Red Bull Racing,38.0,2.0,83.427,27.5,28.381,27.546,HARD,16.0,True,309.0,313.0,314.0,322.0,32.5,45.172616805293956,31.0,1.4863084026469755,0.0,False,False,False,False,True,4.0,#888888,6514.76,1
VER,Red Bull Racing,39.0,2.0,83.501,27.433,28.441,27.627,HARD,17.0,True,313.0,317.0,315.0,318.0,32.5,44.9472621229795,31.0,1.5582136310614898,0.0,False,False,False,False,True,4.0,#888888,6598.187,1
VER,Red Bull Racing,40.0,2.0,84.337,27.654,28.924,27.759,HARD,18.0,True,310.0,313.0,314.0,337.0,32.5,44.9,31.9187842634096,1.240607868295201,0.0,False,False,False,False,True,4.0,#888888,6681.688,1
VER,Red Bull Racing,41.0,2.0,88.738,27.581,28.766,32.391,HARD,19.0,True,311.0,323.0,0.0,338.0,32.5,44.7,32.0,1.532450993465795,0.0,True,False,False,False,False,5.0,#888888,6766.025,1
VER,Red Bull Racing,42.0,3.0,104.09,47.115,29.109,27.866,MEDIUM,1.0,True,306.0,306.0,314.0,285.0,32.41965270718416,44.53930541436832,32.0,1.3589581215524844,0.0,False,True,False,False,False,6.0,#888888,6854.763,1
VER,Red Bull Racing,43.0,3.0,81.745,26.877,27.614,27.254,MEDIUM,2.0,True,318.0,322.0,303.0,330.0,32.5,44.94617603414642,32.0,1.330880170732112,0.0,False,False,False,False,True,6.0,#888888,6958.853,1
VER,Red Bull Racing,44.0,3.0,83.045,27.541,28.129,27.375,MEDIUM,3.0,True,305.0,311.0,315.0,312.0,32.40993618049423,44.9,32.0,1.4602552780230966,0.0,False,False,False,False,True,6.0,#888888,7040.598,1
VER,Red Bull Racing,45.0,3.0,83.363,27.387,28.389,27.587,MEDIUM,4.0,True,306.0,310.0,314.0,315.0,32.37151522220926,44.6,32.28484777790738,1.5284847777907382,0.0,False,False,False,False,True,6.0,#888888,7123.643,1
VER,Red Bull Racing,46.0,3.0,82.941,27.42,28.126,27.395,MEDIUM,5.0,True,308.0,312.0,315.0,315.0,32.3,44.6,32.32585505700379,1.397756517101138,0.0,False,False,False,False,True,6.0,#888888,7207.006,1
VER,Red Bull Racing,47.0,3.0,82.52,27.372,27.933,27.215,MEDIUM,6.0,True,308.0,314.0,315.0,316.0,32.4,44.38867389963835,32.0,1.3169891505424738,0.0,False,False,False,False,True,6.0,#888888,7289.947,1
VER,Red Bull Racing,48.0,3.0,82.57,27.332,28.011,27.227,MEDIUM,7.0,True,307.0,313.0,316.0,317.0,32.356816969939345,44.2,32.0,1.6863660601213082,0.0,False,False,False,False,True,6.0,#888888,7372.467,1
VER,Red Bull Racing,49.0,3.0,82.584,27.341,27.98,27.263,MEDIUM,8.0,True,308.0,313.0,316.0,318.0,32.3,44.2,32.80789679827998,1.2344722412040188,0.0,False,False,False,False,True,6.0,#888888,7455.037,1
VER,Red Bull Racing,50.0,3.0,82.585,27.313,28.095,27.177,MEDIUM,9.0,True,309.0,315.0,316.0,318.0,32.3,44.1,32.0,1.6,0.0,False,False,False,False,True,6.0,#888888,7537.621,1
VER,Red Bull Racing,51.0,3.0,82.574,27.291,28.043,27.24,MEDIUM,10.0,True,310.0,316.0,317.0,318.0,32.3,44.1,32.560429125922475,1.375828349631011,0.0,False,False,False,False,True,6.0,#888888,7620.206,1
VER,Red Bull Racing,52.0,3.0,82.92,27.286,28.412,27.222,MEDIUM,11.0,True,310.0,316.0,317.0,319.0,32.206389323914564,43.91277864782913,33.0,1.3872213521708705,0.0,False,False,False,False,True,6.0,#888888,7702.78,1
VER,Red Bull Racing,53.0,3.0,83.711,27.394,28.522,27.795,MEDIUM,12.0,True,311.0,322.0,314.0,319.0,32.2,43.8,32.0,1.7317749379363199,0.0,False,False,False,False,True,6.0,#888888,7785.7,1
RUS,Mercedes,1.0,1.0,91.512,0.0,31.627,29.493,MEDIUM,1.0,True,323.0,322.0,305.0,287.0,33.8,51.539250716618895,32.59812679154723,2.0794380374641688,0.0,False,False,False,True,False,7.0,#888888,3350.494,1
RUS,Mercedes,2.0,1.0,86.055,27.76,29.574,28.721,MEDIUM,2.0,True,323.0,336.0,310.0,335.0,33.89311936542852,50.555045076571844,31.06880634571481,1.4344031728574038,0.0,False,False,False,False,True,7.0,#888888,3442.264,1
RUS,Mercedes,3.0,1.0,85.733,27.459,29.557,28.717,MEDIUM,3.0,True,320.0,334.0,311.0,339.0,33.76344041208929,50.47311917582143,30.0,1.2849534065714239,0.0,False,False,False,False,True,7.0,#888888,3528.319,1
RUS,Mercedes,4.0,1.0,85.762,27.611,29.727,28.424,MEDIUM,4.0,True,315.0,319.0,311.0,339.0,33.7,50.6,30.794510731902417,1.9821957072390328,0.0,False,False,False,False,True,7.0,#888888,3614.052,1
RUS,Mercedes,5.0,1.0,85.494,27.579,29.38,28.535,MEDIUM,5.0,True,318.0,320.0,309.0,326.0,33.7,50.67761039826696,30.22389601733044,2.1880519913347793,0.0,False,False,False,False,True,7.0,#888888,3699.814,1
RUS,Mercedes,6.0,1.0,85.101,27.434,29.34,28.327,MEDIUM,6.0,True,320.0,322.0,311.0,328.0,33.57028180045661,50.34056360091323,31.0,1.9297181995433867,0.0,False,False,False,False,True,7.0,#888888,3785.308,1
RUS,Mercedes,7.0,1.0,85.046,27.433,29.295,28.318,MEDIUM,7.0,True,320.0,321.0,310.0,328.0,33.49331534322789,49.59331534322789,32.0,1.9997301484183718,0.0,False,False,False,False,True,7.0,#888888,3870.409,1
RUS,Mercedes,8.0,1.0,85.216,27.494,29.293,28.429,MEDIUM,8.0,True,319.0,320.0,310.0,329.0,33.35160558871586,49.5,32.0,0.7935776451365488,0.0,False,False,False,False,True,7.0,#888888,3955.455,1
RUS,Mercedes,9.0,1.0,85.115,27.487,29.253,28.375,MEDIUM,9.0,True,320.0,321.0,311.0,328.0,33.3,49.04780753654106,31.09561507308212,1.6330694488425181,0.0,False,False,False,False,True,7.0,#888888,4040.671,1
RUS,Mercedes,10.0,1.0,85.468,27.438,29.406,28.624,MEDIUM,10.0,True,319.0,320.0,309.0,328.0,33.3,48.66771102408133,31.0,1.3937338555120402,0.0,False,False,False,False,True,7.0,#888888,4125.786,1
RUS,Mercedes,11.0,1.0,91.175,28.145,29.923,33.107,MEDIUM,11.0,True,314.0,321.0,0.0,323.0,33.22528120781883,48.450562415637656,31.0,1.575843623456483,0.0,True,False,False,False,False,8.0,#888888,4211.254,1
RUS,Mercedes,12.0,2.0,113.412,56.118,29.072,28.222,HARD,1.0,True,320.0,311.0,310.0,283.0,33.17334144349826,47.67334144349826,31.26658556501742,1.4400486609895498,0.0,False,True,False,False,False,16.0,#888888,4302.429,1
RUS,Mercedes,13.0,2.0,84.546,27.53,28.977,28.039,HARD,2.0,True,314.0,318.0,314.0,320.0,33.0,47.58434666666667,31.0,1.4565333333333457,0.0,False,False,False,False,True,16.0,#888888,4415.841,1
RUS,Mercedes,14.0,2.0,84.548,27.378,29.009,28.161,HARD,3.0,True,311.0,313.0,310.0,348.0,32.94343478115937,47.78282609420314,31.0,2.3,0.0,False,False,False,False,True,15.0,#888888,4500.387,1
RUS,Mercedes,15.0,2.0,84.56,27.568,28.915,28.077,HARD,4.0,True,315.0,316.0,310.0,324.0,32.9,47.902513500900056,31.0,1.9100540036002387,0.0,False,False,False,False,True,14.0,#888888,4584.935,1
RUS,Mercedes,16.0,2.0,84.692,27.635,28.894,28.163,HARD,5.0,True,315.0,317.0,310.0,324.0,32.8,47.861601533205565,30.61601533205566,1.9616015332055659,0.0,False,False,False,False,True,13.0,#888888,4669.495,1
RUS,Mercedes,17.0,2.0,84.546,27.493,28.953,28.1,HARD,6.0,True,316.0,317.0,312.0,325.0,32.87952811010764,47.561415669677075,30.795281101076416,1.5023594494617925,0.0,False,False,False,False,True,12.0,#888888,4754.187,1
RUS,Mercedes,18.0,2.0,84.521,27.433,28.899,28.189,HARD,7.0,True,317.0,319.0,312.0,327.0,32.87960703929607,47.15921407859214,31.0,1.6184281571842813,0.0,False,False,False,False,True,11.0,#888888,4838.733,1
RUS,Mercedes,19.0,2.0,84.706,27.54,28.883,28.283,HARD,8.0,True,317.0,319.0,313.0,327.0,32.8,46.87749129152152,31.0,1.1774912915215268,0.0,False,False,False,False,True,11.0,#888888,4923.254,1
RUS,Mercedes,20.0,2.0,85.504,27.574,29.193,28.737,HARD,9.0,True,321.0,327.0,315.0,330.0,32.8,46.59756564596966,31.0,1.6146061241820315,0.0,False,False,False,False,True,10.0,#888888,5007.96,1
RUS,Mercedes,21.0,2.0,84.626,27.469,29.062,28.095,HARD,10.0,True,317.0,317.0,312.0,330.0,32.8,46.410213546880215,31.44893226559893,2.0204270937604285,0.0,False,False,False,False,True,9.0,#888888,5093.464,1
RUS,Mercedes,22.0,2.0,84.711,27.511,29.038,28.162,HARD,11.0,True,316.0,316.0,313.0,327.0,32.71402123014881,46.21402123014881,31.140212301488106,1.8,0.0,False,False,False,False,True,9.0,#888888,5178.09,1
RUS,Mercedes,23.0,2.0,84.624,27.513,28.933,28.178,HARD,12.0,True,319.0,319.0,313.0,324.0,32.67286288104802,46.04572576209603,31.0,1.4185886431440513,0.0,False,False,False,False,True,9.0,#888888,5262.801,1
RUS,Mercedes,24.0,2.0,84.621,27.518,29.016,28.087,HARD,13.0,True,325.0,330.0,316.0,329.0,32.6,45.76363424228282,31.0,1.472731515434363,0.0,False,False,False,False,True,9.0,#888888,5347.425,1
RUS,Mercedes,25.0,2.0,85.174,27.476,29.621,28.077,HARD,14.0,True,331.0,328.0,314.0,343.0,32.6,45.8,31.908187923937135,1.7908187923937136,0.0,False,False,False,False,True,8.0,#888888,5432.046,1
RUS,Mercedes,26.0,2.0,83.575,27.402,28.5,27.673,HARD,15.0,True,319.0,322.0,315.0,329.0,32.651140152020275,45.64657954393919,31.0,1.9557007601013485,0.0,False,False,False,False,True,8.0,#888888,5517.22,1
RUS,Mercedes,27.0,2.0,83.732,27.426,28.601,27.705,HARD,16.0,True,315.0,318.0,315.0,330.0,32.60956166666667,45.5,31.0,2.2,0.0,False,False,False,False,True,8.0,#888888,5600.795,1
RUS,Mercedes,28.0,2.0,83.383,27.343,28.441,27.599,HARD,17.0,True,320.0,322.0,315.0,332.0,32.5,45.3,31.0,1.7100389961003906,0.0,False,False,False,False,True,8.0,#888888,5684.527,1
RUS,Mercedes,29.0,2.0,83.516,27.399,28.533,27.584,HARD,18.0,True,319.0,322.0,315.0,331.0,32.5,45.92052363175789,31.689470701953205,2.120523631757885,0.0,False,False,False,False,True,8.0,#888888,5767.91,1
RUS,Mercedes,30.0,2.0,83.177,27.313,28.447,27.417,HARD,19.0,True,320.0,340.0,318.0,339.0,32.5,46.1,32.0,1.9162763953934123,0.0,False,False,False,False,True,8.0,#888888,5851.426,1
RUS,Mercedes,31.0,2.0,85.331,27.824,29.75,27.757,HARD,20.0,True,309.0,328.0,316.0,342.0,32.45322798419763,46.00645596839526,32.0,1.7258238735810345,0.0,False,False,False,False,True,8.0,#888888,5934.603,1
RUS,Mercedes,32.0,2.0,83.542,27.315,28.746,27.481,HARD,21.0,True,317.0,328.0,316.0,336.0,32.488993883639154,45.9,32.0,1.3889938836391522,0.0,False,False,False,False,True,8.0,#888888,6019.934,1
RUS,Mercedes,33.0,2.0,88.264,27.62,28.64,32.004,HARD,22.0,True,319.0,329.0,0.0,336.0,32.556443844474444,45.7,32.0,1.3717780777627795,0.0,True,False,False,False,False,8.0,#888888,6103.476,1
RUS,Mercedes,34.0,3.0,104.863,49.056,28.275,27.532,HARD,1.0,True,326.0,321.0,317.0,285.0,32.7,45.549352510791486,32.0,1.6012949784170234,0.0,False,True,False,False,False,12.0,#888888,6191.74,1
RUS,Mercedes,35.0,3.0,82.944,27.148,28.327,27.469,HARD,2.0,True,316.0,318.0,315.0,335.0,32.649885831430524,45.44988583143052,31.501141685694765,1.3997716628610466,0.0,False,False,False,False,True,11.0,#888888,6296.603,1
